지역,단지명,면적,계약년월,계약일,금액,층,건축년도,도로명,해제사유발생일
경상남도 김해시 전하동,반도보라,59.94,202102,23,"12,500",1,1998,전하로176번길 71,
경상남도 김해시 주촌면 선지리,김해센텀두산위브더제니스,84.983,202102,9,"43,300",25,2019,천곡로 26,
경상남도 김해시 주촌면 선지리,김해센텀두산위브더제니스,84.983,202102,15,"52,000",29,2019,천곡로 26,
경상남도 김해시 지내동,지내동2차양지마을동원,59.4832,202102,9,"15,200",9,2002,분성로727번길 21,
경상남도 김해시 진영읍 여래리,김해진영 마루애 주상복합,84.5828,202102,23,"18,500",8,2014,진영로 273,
경상남도 김해시 진영읍 여래리,대영,63.6,202102,18,"5,100",3,1990,진영로218번길 18,
경상남도 김해시 진영읍 여래리,장복(1단지),84.95,202102,20,"9,600",11,1992,진영로 262-15,
경상남도 김해시 진영읍 여래리,장복(1단지),84.95,202102,27,"9,700",9,1992,진영로 262-15,
경상남도 김해시 진영읍 여래리,장복(2단지),59.96,202102,3,"8,400",14,1992,진영로 262-24,
경상남도 김해시 진영읍 여래리,장복(2단지),59.96,202102,27,"7,000",10,1992,진영로 262-24,
경상남도 김해시 진영읍 여래리,협성휴포레 진영,70.0627,202102,6,"17,400",6,2017,진영로 284,
경상남도 김해시 진영읍 여래리,협성휴포레 진영,70.0627,202102,6,"17,000",4,2017,진영로 284,
경상남도 김해시 진영읍 여래리,협성휴포레 진영,62.678,202102,8,"16,100",5,2017,진영로 284,
경상남도 김해시 진영읍 여래리,협성휴포레 진영,70.0627,202102,8,"18,300",16,2017,진영로 284,
경상남도 김해시 진영읍 여래리,협성휴포레 진영,67.3726,202102,10,"17,900",20,2017,진영로 284,
경상남도 김해시 진영읍 여래리,협성휴포레 진영,70.0627,202102,18,"18,800",9,2017,진영로 284,
경상남도 김해시 진영읍 여래리,협성휴포레 진영,70.0627,202102,20,"17,400",6,2017,진영로 284,
경상남도 김해시 진영읍 여래리,협성휴포레 진영,67.3726,202102,23,"16,800",14,2017,진영로 284,
경상남도 김해시 진영읍 여래리,협성휴포레 진영,68.3988,202102,25,"16,800",7,2017,진영로 284,
경상남도 김해시 진영읍 진영리,김해 진영 동문굿모닝힐 1차,72.57,202102,4,"16,500",1,2015,진영산복로 20,
경상남도 김해시 진영읍 진영리,김해 진영 동문굿모닝힐 1차,59.9603,202102,17,"15,500",12,2015,진영산복로 20,
경상남도 김해시 진영읍 진영리,김해진영코아루,84.3748,202102,1,"21,400",15,2007,김해대로361번길 34,
경상남도 김해시 진영읍 진영리,김해진영코아루,84.9408,202102,2,"18,700",10,2007,김해대로361번길 34,
경상남도 김해시 진영읍 진영리,김해진영코아루,84.9408,202102,6,"20,000",3,2007,김해대로361번길 34,
